File Name,Record Number,NARA Release Date,Formerly Withheld,Agency,Document Date,Document Type,File Number,To Name,From Name,Title,Number of Pages,Originator,Record Series,Review Date,Comments,Pages Released,URL
104-10185-10212.pdf,104-10185-10212,11/9/17,In Part,CIA,8/11/64,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR OF SECURITY,"CHEEVER, BRUCE D, DC/WH/SA",MEMORANDUM:ALIAS DOCUMENTATION FOR AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:28:25:340120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10212.pdf
104-10185-10213.pdf,104-10185-10213,11/9/17,In Part,CIA,8/10/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF, TSD/OA/AB","CHEEVER, BRUCE, DC/WH/SA",WITHHELD,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:35:27:920120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10213.pdf
104-10185-10214.pdf,104-10185-10214,11/9/17,In Part,CIA,8/8/64,PAPER - TEXTUAL DOCUMENT,80T01357A,OTTAWA,DIRECTOR,CABLE:POUCH REF FUNDS TO HQS ATTN CHIEF MONETARY DIVISION,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:44:40:500120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10214.pdf
104-10185-10216.pdf,104-10185-10216,11/9/17,In Part,CIA,8/5/64,PAPER - TEXTUAL DOCUMENT,80T01357A,MONTERREY,DIRECTOR,CABLE:DUE LACK RESPONSE TO SUBJ REF MAIL HE EXTREMELY WORRIED,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:53:14:513120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10216.pdf
104-10185-10217.pdf,104-10185-10217,11/9/17,In Part,CIA,8/3/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF,TSD/OA/AB","HALPERN, SAMUEL, ADC/WH/SA",MEMORANDUM: PREPARATION OF PASSPORT AND OTHER DOCUMENTS FOR AMMUG-1.,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:02:07:450120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10217.pdf
104-10185-10218.pdf,104-10185-10218,11/9/17,In Part,CIA,8/3/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF, TSD/OA/AB","HALPER, SAMUEL, ADC/WH/SA",WITHHELD,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:06:45:750120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10218.pdf
104-10185-10219.pdf,104-10185-10219,11/9/17,In Part,CIA,07/24/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,OTTAWA,CABLE:HAVE NOT PASSED ANY REF B REPORTS. SINCE REPORTS CONTAIN VERY,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:09:17:560120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10219.pdf
104-10185-10220.pdf,104-10185-10220,11/9/17,In Part,CIA,07/22/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,"COB, MONTERREY","DEPUTY CHIEF, WH (SA)",DISPATCH:TRANSMITTAL OF SUBJECT REFERENCE LETTER FOR MAILING IN MONTERREY,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:14:03:200120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10220.pdf
104-10185-10221.pdf,104-10185-10221,11/9/17,In Part,CIA,07/21/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT:ORESTE VARELA,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:28:55:200120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10221.pdf
104-10185-10222.pdf,104-10185-10222,11/9/17,In Part,CIA,07/21/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT:FERNANDO RAVELO,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:31:07:936120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10222.pdf
104-10185-10223.pdf,104-10185-10223,11/9/17,In Part,CIA,07/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT:FERNANDO PASCUAL PEREZ,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:36:01:576120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10223.pdf
104-10185-10224.pdf,104-10185-10224,11/9/17,In Part,CIA,07/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT:DRACO OR DRAQUE ESCALANTE,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:38:13:686120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10224.pdf
104-10185-10225.pdf,104-10185-10225,11/9/17,In Part,CIA,07/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT:RAFAEL GUZMAN,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.11:42:51:920120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10225.pdf
104-10185-10226.pdf,104-10185-10226,11/9/17,In Part,CIA,07/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT:EULOGIO PONS,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.12:59:09:840120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10226.pdf
104-10185-10227.pdf,104-10185-10227,11/9/17,In Part,CIA,1/1/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"COS, OTTAWA","DEPUTY CHIEF, WH/SA",DISPATCH:AMMUG/1-MONEY HELD BY ( ).,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:03:14:340120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10227.pdf
104-10185-10228.pdf,104-10185-10228,11/9/17,In Part,CIA,7/1/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,"FLORES, DANIEL",MEMORANDUM:AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:05:12:013120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10228.pdf
104-10185-10229.pdf,104-10185-10229,11/9/17,In Part,CIA,06/24/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,"PETROWSKI, VIVIAN A.",MEMORANDUM: TELEPHONE CONVERSATIONS WITH THE FOLLOWING PERSONS CONCERNING AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056310 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10229.pdf
104-10185-10230.pdf,104-10185-10230,11/9/17,In Part,CIA,06/27/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,VIVIAN,BARRY,NOTE: FOLLOWING SITUATION RE LADDIE:,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056311 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10230.pdf
104-10185-10231.pdf,104-10185-10231,11/9/17,In Part,CIA,06/19/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF, WH/SA/CI",WITHHELD,MEMORANDUM:PERFORMANCE OF SURREPTITIOUS ENTRY OF MAIL,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:12:57:670120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10231.pdf
104-10185-10232.pdf,104-10185-10232,11/9/17,In Part,CIA,06/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,MONTERREY,CABLE:PER HQS PHONE INSTRUCTIONS REF LETTER AIRMAILED FROM LAREDO,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:15:56:390120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10232.pdf
104-10185-10233.pdf,104-10185-10233,11/9/17,In Part,CIA,06/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,C/WH/SA/CI,WITHHELD,MEMORANDUM:TRANSMITTAL OF TRUE-NAME AND ALIAS DOCUMENTS OF SUBJECT. CASE 4769,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:19:23:263120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10233.pdf
104-10185-10234.pdf,104-10185-10234,11/9/17,In Part,CIA,06/16/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,MFR,"PETROWSKI, VIVIAN A.",MEMORANDUM: SAFEHOUSE FOR AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056312 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10234.pdf
104-10185-10235.pdf,104-10185-10235,11/9/17,In Part,CIA,06/15/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,MFR,"PETROWSKI, VIVIAN A.",MEMORANDUM: CHANGE IN COVER FOR AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056313 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10235.pdf
104-10185-10236.pdf,104-10185-10236,11/9/17,In Part,CIA,6/8/64,PAPER - TEXTUAL DOCUMENT,80T01357A,MEXICO CITY,DIRECTOR,CABLE:PLEASE ADVISE DATE REF TEST LETTER MAILED MEXI.,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:27:12:466120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10236.pdf
104-10185-10237.pdf,104-10185-10237,11/9/17,In Part,CIA,6/8/64,PAPER - TEXTUAL DOCUMENT,80T01357A,MEXICO CITY,DIRECTOR,CABLE:PLEASE ADVISE DATE REF TEST LETTER MAILED MEXI.,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:29:36:263120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10237.pdf
104-10185-10238.pdf,104-10185-10238,11/9/17,In Part,CIA,6/5/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,"LIBBY, WH/SA/CI",MEMORANDUM:LETTERS FOR MAILING ( ) FOR AMGAG-1 AND AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:31:55:606120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10238.pdf
104-10185-10239.pdf,104-10185-10239,11/9/17,In Part,CIA,6/4/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"LIBBY,LEONARD",WITHHELD,RECEIPT:$2000,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:37:02:873120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10239.pdf
104-10185-10240.pdf,104-10185-10240,11/9/17,In Part,CIA,6/12/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,"SWENSON, HAROLD F",ACCOUNTING BY INDIVIDUAL FOR ADVANCE/OPERATIONAL EXPENSES FOR AMMUG-1,8,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:40:44:640120 :,8,https://www.archives.gov/files/research/jfk/releases/104-10185-10240.pdf
104-10185-10241.pdf,104-10185-10241,11/9/17,In Part,CIA,1/1/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,"FORM: IMMIGRATION DATA/RODRIGUEZ-LAHARA, VLADIMIR",1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056314 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10241.pdf
104-10185-10243.pdf,104-10185-10243,11/9/17,In Part,CIA,06/30/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,MEMORANDUM:IN&S CARD,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:50:19:293120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10243.pdf
104-10185-10244.pdf,104-10185-10244,11/9/17,In Part,CIA,06/26/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF, WH DIVISION",DEP.DIR/ OF SECURITY (INVESTIGATION,MEMORANDUM: COVERT SITE-REPORT OF INVESTIGATION,7,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056315 :,7,https://www.archives.gov/files/research/jfk/releases/104-10185-10244.pdf
104-10185-10245.pdf,104-10185-10245,11/9/17,In Part,CIA,05/28/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,"COS, MEXICO CITY","DEPUTY CHIEF, WH/SA",DISPATCH:TRANSMITTAL OF DOCUMENTS FOR LIVANE-1,2,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:56:44:890120 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10245.pdf
104-10185-10246.pdf,104-10185-10246,11/9/17,In Part,CIA,05/28/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,"MEXICO CITY, MONTERREY",DIRECTOR,CABLE:REF DOCS BEING POUCHED 28 MAY IN HMMW 12644,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.13:59:03:623120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10246.pdf
104-10185-10247.pdf,104-10185-10247,11/9/17,In Part,CIA,05/28/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,TSD/DB,,RECEIPT FOR AUTHENTICATION MATERIALS,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.14:01:23:780120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10247.pdf
104-10185-10248.pdf,104-10185-10248,11/9/17,In Part,CIA,05/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,MFR,"SWENSON, HAROLD F,C/WH/SA/CI",MEMORANDUM: REJECTION OF AN APARTMENT FOR AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056316 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10248.pdf
104-10185-10249.pdf,104-10185-10249,11/9/17,In Part,CIA,05/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,MONTERREY,CABLE:BASE DOES NOT FEEL THAT LIPAIL-10 SUITABLE TO SERVICE GENERAL,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.14:24:54:653120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10249.pdf
104-10185-10250.pdf,104-10185-10250,11/9/17,In Part,CIA,05/15/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,MONTERREY,DIRECTOR,CABLE:PLEASE CABLE DATE ITEMS MAILED TO BOX 8064,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.14:27:58:483120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10250.pdf
104-10185-10251.pdf,104-10185-10251,11/9/17,In Part,CIA,05/14/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,WH/SA,LIBBY,NOTE:ASK MNTY DATE OF SHIPMENT DOCS,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.14:30:29:513120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10251.pdf
104-10185-10252.pdf,104-10185-10252,11/9/17,In Part,CIA,05/14/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,"LIBBY, WH/SA/CI",MEMORANDUM:SAFEHOUSE FOR AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.14:33:09:153120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10252.pdf
104-10185-10253.pdf,104-10185-10253,11/9/17,In Part,CIA,5/11/64,PAPER - TEXTUAL DOCUMENT,80T01357A,MEXICO CITY,DIRECTOR,CABLE:KURIOT PREPARING TWO DOCUMENTS FOR REF CASE.,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.14:35:27:436120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10253.pdf
104-10185-10254.pdf,104-10185-10254,11/9/17,In Part,CIA,5/11/64,PAPER - TEXTUAL DOCUMENT,80T01357A,C/CENTRAL COVER STAFF/NOC,"CHEEVER, BRUCE B, DC/WH/SA",MEMORANDUM:REQUEST FOR COVER FOR AMMUG-1,6,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.14:41:11:403120 :,6,https://www.archives.gov/files/research/jfk/releases/104-10185-10254.pdf
104-10185-10256.pdf,104-10185-10256,11/9/17,In Part,CIA,5/4/64,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,PARIS,CABLE: FYI SNAFU 9 REPORTS 25 APRIL RUMOR AT EMBASSY PARI,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056317 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10256.pdf
104-10185-10260.pdf,104-10185-10260,11/9/17,In Part,CIA,01/01/0000,PAPER - TEXTUAL DOCUMENT,80T01357A,,,"CALLING CARD: RODRIGUZ LAHERA, VLADIMIR",1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.14:59:00:123120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10260.pdf
104-10185-10261.pdf,104-10185-10261,11/9/17,In Part,CIA,1/1/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,"LETTER OF INTRODUCTION: RODRIGUEZ LAHERA, VLADIMIR",1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056318 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10261.pdf
104-10185-10315.pdf,104-10185-10315,11/9/17,In Part,CIA,05/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,MEXICO CITY,CABLE: SEE NO DIFFICULTY REF PLAN. MEXI OFFICER CAN CARRY LETTER AND INSTRUCTIONS.,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.08.10.12:33:22:966129 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10315.pdf
104-10186-10000.pdf,104-10186-10000,11/9/17,In Part,CIA,2/5/69,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,WH/MIAMI,CONTACT HAS BEEN RE-ESTABLISHED WITH AMMUG/1 BY WH/MIAMI.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:33:44:873102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10000.pdf
104-10186-10001.pdf,104-10186-10001,11/9/17,In Part,CIA,11/4/67,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,JMWAVE,IN VIEW FACT AMMUG-1'S ORIGINALLY LIMITED INFO ABOUT DGI NOW MORE THAN THREE YEARS OLD AND JMWAVE PRESENTLY TERMINATING HIM DO NOT BELIEVE HE SUITABLE FOR REF BRIEFINGS.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:37:15:543102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10001.pdf
104-10186-10002.pdf,104-10186-10002,11/9/17,In Part,CIA,12/7/66,PAPER - TEXTUAL DOCUMENT,80T01357A,,,COPIES OF DEBRIEFING OF AMMUG/1.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:39:00:700102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10002.pdf
104-10186-10003.pdf,104-10186-10003,11/9/17,In Part,CIA,11/4/67,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,JMWAVE,IN VIEW FACT AMMUG-1'S ORIGINALLY LIMITED INFO ABOUT DGI NOW MORE THAN THREE YEARS OLD AND JMWAVE PRESENTLY TERMINATING HIM DO NOT BELIEVE HE SUITABLE FOR REF BRIEFINGS.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:41:42:513102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10003.pdf
104-10186-10004.pdf,104-10186-10004,11/9/17,In Part,CIA,11/3/67,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,WITHHELD,IF REFERENCE REQUEST CARRIED OUT WISH CONSIDER HAVING AMMUG-1 ALSO VISIT STATION FOR SIMILAR PRESENTATION.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:44:05:293102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10004.pdf
104-10186-10005.pdf,104-10186-10005,11/9/17,In Part,CIA,11/1/67,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,DIRECTOR,CONCUR STATIONS SUGGESTION THAT TIME APPROPRIATE TO BRIEF GROUP PER REF.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:46:04:373102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10005.pdf
104-10186-10006.pdf,104-10186-10006,11/9/17,In Part,CIA,11/1/67,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,WITHHELD,RECENT PRESS COMMENTARY CONCERNING POSSIBILITY GUERRILLA ACTIVITY SOUTHERN AREA AND RESULTANT INTEREST AND PRESSURE APPLIED SECURITY FORCES INDICATE THIS MIGHT BE GOOD TIME HAVE AMMUG-1 DO BRIEF.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:49:57:873102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10006.pdf
104-10186-10007.pdf,104-10186-10007,11/9/17,In Part,CIA,09/29/1967,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,DIRECTOR,BRIEF ON DCI MODUS OPERANDI.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:51:43:076102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10007.pdf
104-10186-10008.pdf,104-10186-10008,11/9/17,In Part,CIA,01/01/0000,PAPER - TEXTUAL DOCUMENT,80T01357A,,,FIELD DISTRIBUTION.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:52:59:513102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10008.pdf
104-10186-10009.pdf,104-10186-10009,11/9/17,In Part,CIA,12/14/1966,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF, WH",COS JMWAVE,WITHHELD,2,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.17:55:22:293102 :,2,https://www.archives.gov/files/research/jfk/releases/104-10186-10009.pdf
104-10186-10010.pdf,104-10186-10010,11/9/17,In Part,CIA,12/10/66,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,JMWAVE,JERSAWIT HAND HOLDING SUBJECT UNTIL DEPARTURE 12 DECEMBER.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 20040310-1056321 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10010.pdf
104-10186-10011.pdf,104-10186-10011,11/9/17,In Part,CIA,12/10/66,PAPER - TEXTUAL DOCUMENT,80T01357A,INFO DIRECTOR,JMWAVE,CABLE: JERSAWIT HAND HOLDING SUBJECT UNTIL DEPARTURE 12 DECEMBER.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 20040310-1056322 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10011.pdf
104-10186-10012.pdf,104-10186-10012,11/9/17,In Part,CIA,12/9/66,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,SANTO DOMINGO,REQUEST AMMUG-1 PRESENCE 12 THRU 17 DECEMBER.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 20040310-1056323 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10012.pdf
104-10186-10013.pdf,104-10186-10013,11/9/17,In Part,CIA,12/9/66,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,,REQUEST AMMUG-1 PRESENCE 12 THRU 17 DECEMBER.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 20040310-1056324 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10013.pdf
104-10186-10014.pdf,104-10186-10014,11/9/17,In Part,CIA,09/27/1967,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,WITHHELD,CIMOCH HAS ADVISED STATION THAT JMWAVE HAS ACCESS TO A DGI DEFECTOR WHO HAS BEEN EFFECTIVELY USED IN BRIEFING FRIENDLY SERVICES.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.18:55:57:013102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10014.pdf
104-10186-10015.pdf,104-10186-10015,11/9/17,In Part,CIA,8/12/67,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,JMWAVE,AMMUG-1 AVAILABLE PER PARA 3 REF.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.18:57:25:500102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10015.pdf
104-10186-10016.pdf,104-10186-10016,11/9/17,In Part,CIA,05/25/1967,PAPER - TEXTUAL DOCUMENT,80T01357A,COS,COS JMWAVE,DISPATCH: PHOTO IDENTIFICATION BY AMMUG/1.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.18:59:22:826102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10016.pdf
104-10186-10017.pdf,104-10186-10017,11/9/17,In Part,CIA,05/24/1967,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,JMWAVE,ON 19 MAY AMMUG/1 MENTIONED THAT A MIAMI NEWSPAPER ARTICLE ABOUT JOSE IGNACIO MARTE POLANCO IN EARLY MAY HAD REMINDED HIM HE KNOWS MARTE WAS TRAINED IN CUBA.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.19:01:53:890102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10017.pdf
104-10186-10018.pdf,104-10186-10018,11/9/17,In Part,CIA,5/3/67,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,DIRECTOR,"MR. JULIAN G. SOURWINE, CHIEF COUNSEL OF THE SENATE INTERNAL SUBCOMMITTEE, RECENTLY ADVISED WOFACT OFFICE OF LEGISLATIVE COUSEL THAT ANTONIO ENRIQUE LUSSON Y BATILLE, CURRENTLY IN CUBA.",2,CIA,JFK,11/9/17,JFK64-21 : F3 : 1998.05.01.19:04:25:153102 :,2,https://www.archives.gov/files/research/jfk/releases/104-10186-10018.pdf
104-10186-10019.pdf,104-10186-10019,11/9/17,In Part,CIA,04/24/1967,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,JMWAVE,AMMUG/1 TRAVELING AS PUERTO RICAN HECTOR RAUL ANDRADE ARRIVES ON PAN AMERICAN FLIGHT.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 20040310-1056325 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10019.pdf
104-10186-10020.pdf,104-10186-10020,11/9/17,In Part,CIA,04/23/1967,PAPER - TEXTUAL DOCUMENT,8OTO1357A,JMWAVE,,SUBJECT RELEASED FROM JAIL.,1,CIA,JFK,11/9/17,JFK64-21 : F3 : 20040310-1056326 :,1,https://www.archives.gov/files/research/jfk/releases/104-10186-10020.pdf
104-10186-10021.pdf,104-10186-10021,11/9/17,In Part,CIA,04/19/1967,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,,"SUBJECT REF A NOT YET LOCATED, BUT WOULD LIKE AMMUG-1 TO STAND BY IF POSSIBLE FOR THIS AND OTHER OPERATIONAL POSSIBILITIES INVOLVING DGI TRAINED GROUP KNOWN TO AMMUG-1.",2,CIA,JFK,11/9/17,JFK64-21 : F3 : 20040310-1056327 :,2,https://www.archives.gov/files/research/jfk/releases/104-10186-10021.pdf
